Var1,Var2
1429212_a_at,115.17
1429219_at,1575.51
1429220_at,100.58
1429221_at,14.87
1429222_at,70.35
1429227_x_at,1990.51
1429238_a_at,170.63
1429239_a_at,20.55
1429240_at,55.98
1429244_at,246.7
1429246_a_at,154.02
1429247_at,6
1429252_at,564.54
1429253_at,122.73
1429265_a_at,715.01
1429270_a_at,75.31
1429280_at,23.52
1429287_a_at,18.79
1429288_x_at,300.49
1429291_at,1906.8
1429292_a_at,11.61
1429294_at,67.86
1429295_s_at,35.76
1429296_at,706.82
1429301_at,162.08
1429302_at,301.98
1429303_at,30.34
1429317_at,23.31
1429318_a_at,1612.97
1429319_at,1
1429321_at,2083.01
1429328_at,1913.07
1429339_a_at,150.05
1429347_at,11.9
1429349_at,9.74
1429352_at,356.26
1429356_s_at,114.78
1429359_s_at,542.04
1429360_at,395.22
1429367_at,383.13
1429369_at,180.63
1429370_a_at,1032.31
1429379_at,6.41
1429381_x_at,18.84
1429382_at,269.47
1429388_at,3.07
1429400_at,133.92
1429410_at,89.47
1429411_a_at,2189.74
1429412_at,116.58
1429427_s_at,40.75
1429428_at,189.4
1429439_at,88.67
1429451_at,93.1
1429453_a_at,577.42
1429456_a_at,313.23
1429457_at,53.35
1429473_at,138.84
1429474_at,19.07
1429483_at,38.59
1429485_a_at,1509.04
1429490_at,65.75
1429491_s_at,275.86
1429492_x_at,1.71
1429497_s_at,275.22
1429514_at,13212.49
1429527_a_at,288.35
1429528_at,1870.15
1429530_a_at,19.57
1429531_at,55.92
1429533_at,35.96
1429534_a_at,589.18
1429536_at,5.73
1429541_at,102.06
1429553_at,18.97
1429554_at,328.57
1429555_at,469.8
1429558_a_at,102.16
1429560_at,42.52
1429562_at,9.51
1429563_x_at,3.33
1429566_a_at,119.57
1429568_x_at,998.93
1429569_a_at,13.59
1429574_at,5.08
1429581_at,151.82
1429582_at,93.25
1429583_at,98.92
1429584_at,95.5
1429585_s_at,60.4
1429597_at,23.03
1429615_at,1529.01
1429616_at,60.58
1429619_a_at,121.34
1429620_at,1
1429623_at,126.41
1429626_at,9.23
1429632_at,57.69
1429638_at,20.11
1429643_a_at,16.67
1429650_at,414.11
1429654_at,12.85
1429655_at,16.7
1429681_a_at,1257.16
1429692_s_at,334.07
1429707_at,1117.75
1429708_at,2611.52
1429709_at,958.25
1429710_at,131.22
1429711_at,411.52
1429715_at,107.01
1429721_s_at,31.9
1429723_at,57.11
1429730_at,208.32
1429739_a_at,158.77
1429745_at,4.1
1429748_at,23.6
1429752_x_at,25.31
1429758_at,1192.15
1429761_at,5.4
1429763_at,2187.82
1429768_at,21.52
1429775_a_at,1896.48
1429776_a_at,152.69
1429777_at,78.14
1429782_at,41.64
1429783_at,57.04
1429786_a_at,658.16
1429787_x_at,1527.99
1429794_a_at,20.33
1429800_at,182.38
1429806_at,17.91
1429819_at,44.16
1429830_a_at,499
1429832_at,52.41
1429835_at,49.39
1429839_a_at,1128.09
1429845_at,11.86
1429848_at,32.36
1429850_x_at,140.46
1429859_a_at,116.8
1429866_at,58.35
1429878_a_at,19.72
1429884_at,148.13
1429888_a_at,477.42
1429894_a_at,6.88
1429897_a_at,86.79
1429907_at,102.35
1429908_at,45.77
1429921_at,38.94
1429939_at,36.72
1429947_a_at,949.17
1429948_x_at,16.32
1429956_at,54.31
1429962_at,35.99
1429976_at,6.19
1429979_a_at,22.96
1429980_x_at,154.37
1429981_a_at,18.68
1429982_at,11.76
1429994_s_at,36.1
1429999_at,34.55
1430005_a_at,44.8
1430007_a_at,21.22
1430018_at,50.94
1430019_a_at,1433.15
1430020_x_at,1517.02
1430021_a_at,605.12
1430022_at,30.8
1430025_at,52.37
1430029_a_at,1905.18
1430032_at,155.93
1430045_at,53.67
1430053_a_at,431.22
1430078_a_at,159.17
1430092_at,30.57
1430111_a_at,23.8
1430117_a_at,104.06
1430123_a_at,12606.62
1430124_x_at,7422.2
1430125_s_at,393.96
1430127_a_at,2184.78
1430128_a_at,566.58
1430147_a_at,1016.21
1430153_at,6.26
1430164_a_at,44.99
1430167_a_at,36.79
1430171_at,79.14
1430172_a_at,106.76
1430173_x_at,53.67
1430195_at,39.42
1430197_a_at,22.27
1430205_a_at,103.93
1430219_at,5.88
1430231_a_at,5
1430233_a_at,13.8
1430240_a_at,9.18
1430259_at,10.64
1430265_at,62.86
1430271_x_at,1019.24
1430274_a_at,252.48
1430275_a_at,39.53
1430278_a_at,12.5
1430283_s_at,2.97
1430289_a_at,27.17
1430290_at,151.04
1430291_at,41.2
1430292_a_at,611.44
1430293_a_at,518.89
1430295_at,334.47
1430297_a_at,37.41
1430306_a_at,19.98
1430307_a_at,977.66
1430320_at,20.07
1430326_s_at,5763.94
1430332_a_at,193.91
1430335_a_at,26.15
1430354_x_at,469.14
1430355_a_at,56.39
1430371_x_at,11.49
1430375_a_at,269.33
1430385_a_at,45.11
1430388_a_at,668.29
1430391_a_at,21.75
1430394_a_at,5.96
1430406_at,1.9
1430417_s_at,188.69
1430419_at,18.27
1430421_a_at,2033.51
1430427_a_at,33.35
1430437_a_at,15.13
1430443_at,3.86
1430447_a_at,25.56
1430453_a_at,19.43
1430454_x_at,93.7
1430457_at,6.73
1430463_a_at,10.79
1430474_a_at,2635.95
1430483_a_at,31.81
1430486_at,27.72
1430487_at,17.46
1430492_at,11.2
1430500_s_at,1088.44
1430509_at,83
1430512_a_at,1.71
1430514_a_at,216.78
1430519_a_at,1107.67
1430522_a_at,374.24
1430523_s_at,26.34
1430526_a_at,542.19
1430527_a_at,345.29
1430533_a_at,32.97
1430536_a_at,2182.62
1430542_a_at,4939.88
1430545_at,3.09
1430549_at,307.65
1430559_at,123.26
1430562_at,29.54
1430571_s_at,44.54
1430573_s_at,18.37
1430575_a_at,41.67
1430576_at,53.07
1430586_at,29.71
1430598_at,31.95
1430599_at,51.12
1430604_a_at,18.82
1430610_at,113.56
1430619_a_at,52.42
1430634_a_at,61.27
1430643_at,11.51
1430656_a_at,731.57
1430661_at,27.53
1430668_a_at,172.19
1430671_a_at,212.16
1430676_at,19.11
1430681_at,61.25
1430692_a_at,67.72
1430694_at,30.39
1430698_a_at,24.12
1430700_a_at,43.12
1430701_a_at,120.66
1430708_a_at,39.99
1430713_s_at,4894.23
1430718_s_at,345.85
1430727_at,49.68
1430734_at,27.09
1430749_at,12.48
1430769_s_at,423.02
1430771_a_at,69.76
1430772_at,6.44
1430773_a_at,5.38
1430776_s_at,280.64
1430777_a_at,146.37
1430778_a_at,100.54
1430780_a_at,374.28
1430798_x_at,91.21
1430805_s_at,248.02
1430811_a_at,11.25
1430818_at,25.85
1430820_a_at,63.13
1430824_at,38.75
1430826_s_at,23.85
1430827_a_at,36.87
1430829_s_at,43.91
1430837_a_at,67.43
1430838_x_at,179.41
1430845_at,5
1430848_a_at,3.94
1430853_a_at,148.13
1430869_a_at,26.75
1430875_a_at,208.12
1430889_a_at,244.95
1430891_at,68.52
1430899_at,17.84
1430902_at,84.56
1430912_a_at,17.32
1430956_at,15.41
1430962_at,46.51
1430970_a_at,9.75
1430971_a_at,15.94
1430972_x_at,14.31
1430976_a_at,124.74
1430978_at,413.25
1430979_a_at,65.22
1430980_a_at,1819.12
1430982_at,201.15
1430983_at,18.1
1430986_at,41.39
1430989_a_at,130.93
1430993_at,22.97
1430994_at,55.32
1430998_at,42.56
1430999_a_at,171.76
1431003_a_at,272.44
1431006_at,41.73
1431008_at,447.13
1431010_a_at,11.94
1431011_at,88.25
1431012_a_at,1874.16
1431013_at,20.19
1431017_at,10.51
1431020_a_at,177.94
1431022_at,13.68
1431024_a_at,6.17
1431028_a_at,72.26
1431030_a_at,40.58
1431031_at,24.25
1431032_at,114.43
1431033_x_at,96.17
1431036_a_at,3580.1
1431037_a_at,205.19
1431040_at,5.3
1431048_at,11.29
1431055_a_at,530.79
1431056_a_at,8813.05
1431057_a_at,813.39
1431058_at,55.06
1431059_x_at,43.54
1431062_a_at,30.13
1431070_a_at,50.71
1431072_a_at,256.09
1431074_a_at,154.11
1431075_a_at,997.87
1431078_at,54.8
1431081_a_at,235.14
1431082_a_at,76.97
1431085_a_at,1263.49
1431086_s_at,913.2
1431092_at,15.88
1431099_at,367.84
1431105_a_at,745.41
1431107_at,3.94
1431117_x_at,269.93
1431119_at,57.61
1431124_at,2.21
1431125_a_at,183.74
1431132_x_at,332.87
1431135_at,8.76
1431145_a_at,1177.61
1431162_a_at,19.52
1431164_at,2.46
1431166_at,323.3
1431170_at,85.42
1431177_a_at,13102.58
1431181_a_at,209.48
1431182_at,915.98
1431188_a_at,442.4
1431191_a_at,7.49
1431203_at,27.6
1431208_a_at,1
1431210_at,13.17
1431213_a_at,56.74
1431214_at,9.06
1431219_at,94.05
1431226_a_at,55.95
1431227_at,58.57
1431231_at,56.01
1431232_a_at,98.67
1431238_at,50.31
1431239_at,9.28
1431240_at,11.89
1431241_at,111.56
1431262_at,55.3
1431270_a_at,49.02
1431274_a_at,90.81
1431280_at,68.81
1431282_at,20.59
1431284_a_at,162.88
1431287_at,67.3
1431292_a_at,117.86
1431293_a_at,171.27
1431295_a_at,74.55
1431299_a_at,1364
1431301_at,12.51
1431302_a_at,3843.24
1431304_a_at,73.67
1431314_a_at,53.09
1431320_a_at,205.77
1431326_a_at,9.81
1431328_at,21.22
1431330_at,105.51
1431331_at,4.31
1431332_a_at,14.63
1431335_a_at,24.08
1431336_at,27.03
1431337_a_at,533.42
1431339_a_at,727.49
1431345_a_at,25.87
1431349_at,60.98
1431350_at,56.43
1431354_a_at,186.1
1431357_a_at,37.04
1431359_a_at,990.61
1431362_a_at,6.22
1431363_at,5.86
1431373_at,10.72
1431375_s_at,1083.61
1431379_a_at,3.32
1431382_a_at,42.94
1431385_a_at,17.83
1431386_s_at,103.23
1431388_at,49.06
1431390_a_at,1135.02
1431394_a_at,352.29
1431395_a_at,31.95
1431396_at,28.77
1431400_a_at,72.45
1431405_a_at,9.57
1431411_a_at,1217.96
1431415_a_at,957.23
1431416_a_at,129.91
1431417_at,63.17
1431419_at,71.38
1431420_s_at,3531.72
1431421_x_at,2225.71
1431422_a_at,500.52
1431423_a_at,1334.35
1431428_a_at,299.17
1431429_a_at,1115.87
1431431_a_at,112.97
1431434_at,23.22
1431435_at,27.34
1431442_at,17.08
1431464_a_at,26.22
1431469_a_at,276.66
1431475_a_at,49.03
1431487_at,13.92
1431505_at,1.58
1431506_s_at,270.73
1431507_a_at,390.31
1431527_at,1.11
1431530_a_at,22.24
1431539_at,7.83
1431541_at,32.27
1431542_at,13.05
1431549_at,1
1431553_at,2.06
1431554_a_at,14.64
1431569_a_at,37.93
1431575_at,1.29
1431591_s_at,943.97
1431592_a_at,123.71
1431593_a_at,3317.41
1431594_at,42.26
1431597_a_at,9.05
1431598_a_at,15.9
1431602_a_at,58.61
1431604_a_at,41.86
1431606_a_at,8.6
1431609_a_at,54.55
1431611_a_at,10.45
1431613_a_at,116.81
1431619_a_at,1131.71
1431624_a_at,104.83
1431630_a_at,127.59
1431644_a_at,4.41
1431645_a_at,42.85
1431646_a_at,53.95
1431653_at,5.38
1431655_a_at,17.96
1431663_a_at,11.21
1431665_a_at,3113.43
1431668_at,16.85
1431675_a_at,3.83
1431676_x_at,19.1
1431680_a_at,43.4
1431686_a_at,19.11
1431687_at,14.71
1431691_a_at,22.65
1431692_a_at,82.68
1431693_a_at,1
1431694_a_at,204.74
1431697_at,84.31
1431700_at,15.52
1431701_a_at,28.99
1431702_at,26.63
1431704_a_at,40.34
1431705_a_at,16.26
1431706_at,3.82
1431707_a_at,455.15
1431711_a_at,40.73
1431712_a_at,185.39
1431715_a_at,6.17
1431716_at,28.63
1431719_a_at,7.94
1431721_a_at,8.78
1431722_a_at,62.68
1431724_a_at,12.5
1431725_at,22.18
1431726_a_at,102.32
1431731_at,3.91
1431734_a_at,695.72
1431737_at,9.93
1431739_at,5.51
1431740_at,34.5
1431741_a_at,73.33
1431743_a_at,4.06
1431744_a_at,53.7
1431745_a_at,421.38
1431746_a_at,341.95
1431748_a_at,30.84
1431749_a_at,73.54
1431750_at,19.27
1431752_a_at,226.27
1431753_x_at,456.25
1431760_a_at,22.81
1431761_at,34.52
1431762_at,67.49
1431763_a_at,35.59
1431765_a_at,15469.36
1431766_x_at,14969.65
1431768_a_at,15.98
1431771_a_at,361.54
1431772_a_at,71.18
1431773_at,29.41
1431774_a_at,189.19
1431777_a_at,358.97
1431781_at,182.75
1431782_s_at,13.46
1431784_a_at,225
1431791_a_at,4.18
1431792_a_at,61.89
1431795_a_at,93.03
1431800_at,8.92
1431803_at,62.6
1431804_a_at,280.88
1431805_a_at,57.82
1431808_a_at,59
1431810_a_at,61.92
1431812_a_at,227.17
1431815_a_at,145.16
1431816_at,24.14
1431821_a_at,9.82
1431822_a_at,508.69
1431824_at,13.22
1431827_a_at,92.57
1431828_a_at,20.63
1431829_a_at,138.98
1431830_at,82.48
1431832_x_at,135.66
1431833_a_at,39.13
1431834_a_at,65.42
1431843_a_at,100.21
1431844_at,57.18
1431848_at,47.91
1431856_a_at,69.36
1431857_at,9.03
1431861_a_at,15.54
1431862_x_at,34.93
1431868_at,40.27
1431875_a_at,73.27
1431877_a_at,75.47
1431878_at,21.04
1431885_a_at,75.43
1431886_at,18.4
1431890_a_at,25.9
1431893_a_at,68.83
1431900_a_at,17.01
1431901_a_at,13.35
1431913_a_at,18.08
1431914_at,6.29
1431917_at,18.73
1431920_a_at,41.85
1431921_a_at,195.41
1431926_a_at,9.19
1431929_a_at,127.09
1431933_a_at,2.29
1431936_a_at,9.72
1431938_a_at,250.85
1431939_a_at,118.06
1431942_at,110.92
1431946_a_at,93.28
1431947_at,25.24
1431951_a_at,561.19
1431960_at,40.49
1431962_a_at,295.42
1431973_at,23.84
1431980_a_at,71.65
1431981_at,17.93
1431995_at,62.02
1432000_a_at,268
1432003_a_at,271.11
1432004_a_at,8.14
1432005_at,6.01
1432006_at,16.08
1432007_s_at,39.17
1432012_a_at,21.81
1432013_a_at,19.6
1432016_a_at,1451.92
1432018_at,7.08
1432022_at,19.4
1432027_a_at,29.36
1432029_a_at,342.49
1432032_a_at,12.76
1432034_at,22.18
1432042_a_at,359.72
1432043_at,14.08
1432050_at,31.74
1432052_at,21.92
1432057_a_at,437.88
1432066_at,29.49
1432068_a_at,24.83
1432072_at,17.3
1432075_a_at,37.54
1432081_at,7.99
1432083_a_at,3.31
1432086_a_at,72.27
1432091_a_at,68.71
1432094_a_at,148.71
1432096_at,56.62
1432097_a_at,79.54
1432099_a_at,5.49
1432103_a_at,57.88
1432104_a_at,81.9
1432108_at,52.12
1432115_a_at,18.9
1432125_at,22.56
1432129_a_at,1004.09
1432130_a_at,12.15
1432136_s_at,510.08
1432139_at,7.76
1432143_a_at,37.68
1432144_a_at,1000.71
1432151_at,14.18
1432155_at,23.41
1432156_a_at,27.89
1432158_a_at,416.37
1432159_a_at,2.06
1432160_at,41.6
1432164_a_at,1437.38
1432167_at,33.25
1432174_a_at,5.81
1432176_a_at,24.52
1432177_a_at,212.7
1432179_x_at,17.22
1432181_s_at,487.25
1432187_at,101.55
1432188_s_at,143.6
1432189_a_at,23.5
1432190_at,34.54
1432195_s_at,557.52
1432207_a_at,118.62
1432211_a_at,75.56
1432227_at,18.68
1432235_at,12.65
1432236_a_at,25.34
1432249_a_at,27.25
1432255_at,24.21
1432263_a_at,5056.65
1432264_x_at,4895.4
1432269_a_at,100.34
1432270_a_at,3902.74
1432271_a_at,1455.13
1432272_a_at,65.62
1432273_a_at,113.02
1432275_at,7.45
1432281_a_at,27.51
1432282_a_at,2488.53
1432287_a_at,20.19
1432295_a_at,226.08
1432296_a_at,11.96
1432301_a_at,12.16
1432312_a_at,60.81
1432322_at,21.26
1432329_a_at,20.02
1432331_a_at,403.08
1432332_a_at,253.23
1432344_a_at,572.33
1432346_a_at,9.22
1432349_a_at,40.09
1432350_at,42.31
1432360_a_at,30.64
1432367_a_at,1412.33
1432372_a_at,214.09
1432377_x_at,15.79
1432381_a_at,1
1432384_a_at,151.27
1432385_a_at,2.95
1432392_at,92.27
1432394_a_at,280.47
1432399_a_at,7.26
1432400_at,13.05
1432405_a_at,4.59
1432408_a_at,49.26
1432410_a_at,9.45
1432411_a_at,42.91
1432414_at,1.63
1432415_at,6.67
1432416_a_at,7559.02
1432417_a_at,36.57
1432418_a_at,28.06
1432419_a_at,108.54
1432426_a_at,410.64
1432430_a_at,21.97
1432431_s_at,54.69
1432432_a_at,8.78
1432435_s_at,152.18
1432436_a_at,61.98
1432444_a_at,680.6
1432453_a_at,32.98
1432459_a_at,5.42
1432462_a_at,337.31
1432466_a_at,384.43
1432474_a_at,25.3
1432478_a_at,224.58
1432479_at,54.44
1432480_a_at,8.24
1432486_a_at,22.6
1432488_a_at,15.34
1432490_a_at,105.45
1432491_at,14.36
1432492_a_at,11.8
1432499_a_at,166.62
1432503_a_at,43.09
1432517_a_at,1548.76
1432526_a_at,1395.34
1432533_a_at,790.71
1432538_a_at,80.46
1432539_a_at,6.79
1432543_a_at,707.47
1432558_a_at,45.82
1432622_a_at,59.65
1432623_at,44.28
1432628_at,50.45
1432634_at,11.7
1432635_a_at,26.51
1432646_a_at,74.2
1432647_at,124.72
1432657_at,1.16
1432675_at,9.02
1432763_at,11.37
1432820_at,112.05
1432821_at,4.04
1432826_a_at,86.51
1432827_x_at,15104.71
1432828_at,2.8
1432829_at,73.7
1432834_at,11.2
1432835_at,7.14
1432845_at,61.58
1432848_a_at,354.01
1432849_at,92.36
1432862_at,12.22
1432863_a_at,15.08
1433029_at,44.13
1433052_at,11.19
1433139_at,14.74
1433140_a_at,3.1
1433144_at,1
1433156_at,17.24
1433210_at,85.59
1433211_at,20.95
1433407_at,10.4
1433408_a_at,113.07
1433428_x_at,6735.29
1433429_at,478.16
1433430_s_at,227.89
1433431_at,166.58
1433432_x_at,16176.04
1433433_at,454.38
1433436_s_at,185.58
1433437_at,14.65
1433438_x_at,10.06
1433439_at,836.39
1433440_x_at,1369.48
1433442_at,1482.03
1433443_a_at,1887.59
1433444_at,1663.11
1433445_x_at,1876.11
1433446_at,254.28
1433447_x_at,5439.35
1433448_at,234.89
1433450_at,80.21
1433451_at,94.15
1433457_s_at,759.19
1433459_x_at,2.13
1433460_at,206.22
1433461_at,863.9
1433462_a_at,60.82
1433463_at,846.27
1433467_at,169.27
1433470_a_at,1090.63
1433471_at,46.56
1433472_x_at,20126.48
1433473_x_at,1550.01
1433474_at,4.89
1433475_a_at,2639.08
1433476_at,2111.94
1433477_at,181.31
1433478_at,626.48
1433479_at,30.66
1433480_at,1676.97
1433482_a_at,287.07
1433483_s_at,23.89
1433485_x_at,76.6
1433486_at,170.42
1433487_at,163.48
1433488_x_at,3195.01
1433489_s_at,64.97
1433490_s_at,659.1
1433491_at,17.85
1433492_at,22.46
1433493_at,118.15
1433494_at,201.56
1433495_at,670.23
1433496_at,30.11
1433497_at,677.65
1433502_s_at,778.81
1433504_at,141.07
1433507_a_at,1147.49
1433508_at,2161.53
1433509_s_at,67.24
1433510_x_at,8983.27
1433511_at,96.82
1433512_at,30.93
1433513_x_at,6241.25
1433514_at,920.56
1433515_s_at,18.23
1433516_a_at,5840.17
1433517_at,93.15
1433518_at,115.11
1433519_at,2468.01
1433520_at,1579.2
1433521_at,687.83
1433527_at,620.12
1433530_at,115.57
1433531_at,5094.6
1433532_a_at,13.42
1433533_x_at,39.54
1433534_a_at,4710.07
1433535_x_at,4616.35
1433538_at,370.42
1433540_x_at,3858.02
1433541_a_at,332.53
1433543_at,136.83
1433545_s_at,389.21
1433546_at,2212.38
1433548_at,239.62
1433549_x_at,10908.59
1433550_at,419.25
1433552_a_at,846.02
1433554_at,1579.14
1433558_at,535.76
1433562_s_at,5198.67
1433563_s_at,953.96
1433565_at,401.66
1433568_at,148.44
1433569_x_at,10334.3
1433570_s_at,52.03
1433572_a_at,3126.82
1433573_x_at,10.1
1433574_at,147.21
1433575_at,7936.56
1433576_at,2565.61
1433579_at,5.42
1433580_at,386.57
1433581_at,489.6
1433582_at,407.19
1433584_at,30.68
1433585_at,1106.69
1433588_at,309.3
1433589_at,29.6
1433591_at,505.2
1433593_at,614.85
1433594_at,1223.09
1433595_at,142.06
1433597_at,761.11
1433598_at,43.15
1433603_at,2026.29
1433604_x_at,8767.2
1433605_at,565.02
1433606_at,191.52
1433609_s_at,451.9
1433611_s_at,3554.9
1433612_at,2175.33
1433613_at,2629.21
1433616_a_at,2915.37
1433618_at,379.94
1433627_at,427.48
1433628_at,174.1
1433629_s_at,453.7
1433631_at,583.05
1433636_at,150.88
1433639_at,1319.31
1433640_at,115.37
1433645_at,901.19
1433654_at,2213.23
1433655_at,354.24
1433656_a_at,2280.95
1433658_x_at,767.22
1433659_at,166.12
1433660_at,180.53
1433661_at,91.22
1433662_s_at,598
1433663_s_at,1073.65
1433665_at,314.62
1433666_s_at,1014.55
1433668_at,4909.01
1433669_at,336.83
1433670_at,1271.93
1433671_at,105.87
1433674_a_at,6583.99
1433675_at,4125.07
1433676_at,1974.13
1433678_at,40.12
1433680_x_at,33.2
1433683_at,25.62
1433684_at,341.06
1433685_a_at,132.89
1433688_x_at,9850.95
1433689_s_at,10606.76
1433690_at,181.91
1433691_at,896.15
1433693_x_at,12.03
1433698_a_at,1288.28
1433702_at,966.59
1433704_s_at,1984.83
1433705_at,79.65
1433706_a_at,2217.62
1433708_at,1071.97
1433709_at,1293.24
1433711_s_at,96.85
1433717_at,920.37
1433718_a_at,1124.59
1433720_s_at,5793.37
1433721_x_at,12715.7
1433723_s_at,824.39
1433724_at,306.84
1433725_at,999.12
1433729_x_at,2131.22
1433733_a_at,207.28
1433736_at,836.04
1433737_at,285.72
1433741_at,67.64
1433745_at,614.75
1433750_at,705.88
1433753_x_at,215.45
1433756_at,234.42
1433757_a_at,257.33
1433758_at,126.37
1433760_a_at,132.03
1433765_at,376.32
1433773_at,189.34
1433774_x_at,165.45
1433775_at,196.8
1433780_at,143.89
1433783_at,71.77
1433784_at,1059.77
1433785_at,5.47
1433786_x_at,7899.21
1433797_at,178.53
1433798_a_at,10.67
1433799_at,225.06
1433800_a_at,69.28
1433803_at,2004.04
1433804_at,35.54
1433805_at,1462.56
1433806_x_at,4798.4
1433808_at,281.32
1433809_at,29.14
1433810_x_at,16.64
1433816_at,3020.07
1433822_x_at,1859.37
1433824_x_at,2354.46
1433829_a_at,3167.5
1433830_at,1295.55
1433832_at,1193.94
1433834_at,1308.34
1433835_at,530.59
1433842_at,519.98
1433843_at,209.87
1433844_a_at,16.38
1433845_x_at,94.45
1433850_at,1492.98
1433851_at,216.26
1433855_at,17.53
1433859_at,138.22
1433860_at,171.59
1433863_at,20.47
1433866_x_at,13099.87
1433867_at,587.81
1433869_at,397.05
1433871_at,988.49
1433878_at,1248.28
1433880_at,259.24
1433881_at,113.73
1433883_at,7642.22
1433886_at,260.16
1433887_at,1033.75
1433888_at,10.85
1433890_a_at,595.56
1433892_at,14.99
1433893_s_at,14.79
1433899_x_at,5397.42
1433901_at,1097.13
1433903_at,354.87
1433904_at,166.07
1433906_at,59.43
1433908_a_at,4843.51
1433909_at,283.36
1433910_at,909.73
1433912_at,433.47
1433913_at,492.01
1433916_at,778.84
1433918_at,131.89
1433919_at,53.03
1433923_at,28.79
1433924_at,174.04
1433928_a_at,2800.03
1433935_at,295.09
1433936_at,496.06
1433940_at,952.83
1433941_at,312.72
1433942_at,99.69
1433946_at,90.58
1433948_at,7.82
1433949_x_at,4.41
1433951_at,5375.57
1433952_at,827.05
1433953_at,208.26
1433954_at,315.86
1433956_at,12.73
1433958_at,116.55
1433961_at,127.06
1433963_a_at,38.01
1433964_s_at,32.16
1433966_x_at,3178.67
1433984_a_at,8160.41
1433991_x_at,9820.91
1433995_s_at,1694.82
1433999_at,1152.86
1434000_at,1429.68
1434003_a_at,299.6
1434004_at,281.86
1434005_at,2269.32
1434009_at,362.27
1434010_at,925.97
1434011_a_at,1212.78
1434012_at,193.86
1434016_at,248.8
1434017_at,189.77
1434019_at,3342.21
1434020_at,59.22
1434025_at,164.7
1434027_at,140.65
1434032_at,26.49
1434033_at,566.55
1434034_at,192.85
1434035_at,720.15
1434036_at,471.55
1434037_s_at,333.86
1434038_at,449.78
1434043_a_at,347.11
1434044_at,667.38
1434045_at,517
1434047_x_at,3457.15
1434048_at,439.44
1434053_x_at,3918.5
1434054_at,532.47
1434056_a_at,2992.06
1434057_at,5202.28
1434059_at,722
1434060_at,479.58
1434062_at,224.49
1434066_at,340.39
1434071_a_at,258.07
1434074_x_at,6.57
1434078_at,477.58
1434079_s_at,83.86
1434080_at,2012.08
1434087_at,225.59
1434089_at,382.61
1434092_at,13.27
1434099_at,139.53
1434100_x_at,173.58
1434103_at,464.87
1434104_at,328.68
1434108_at,482.6
1434109_at,45.39
1434113_a_at,408.36
1434114_at,168.29
1434116_at,314.08
1434117_at,392.65
1434118_at,46.78
1434119_at,139.12
1434120_a_at,3130.32
1434121_at,343.8
1434124_x_at,1807.02
1434127_a_at,10590.32
1434128_a_at,341.1
1434131_at,70.44
1434133_s_at,62.79
1434134_at,546.09
1434135_at,284.24
1434137_x_at,59.57
1434138_at,97.94
1434143_at,79.41
1434145_s_at,164.07
1434147_at,29.57
1434148_at,251.49
1434149_at,87.08
1434150_a_at,1493.86
1434151_at,1534.61
1434155_a_at,330.85
1434162_at,292.18
1434163_at,11.58
1434164_s_at,14.62
1434167_at,155
1434175_s_at,595.42
1434176_x_at,1764.83
1434177_at,19.33
1434180_at,1099.52
1434181_at,294.69
1434184_s_at,1690.3
1434190_at,197.32
1434195_at,12.43
1434196_at,166.05
1434198_at,42.31
1434199_at,49.88
1434204_x_at,5.71
1434205_at,380.33
1434206_s_at,24.57
1434210_s_at,692.48
1434212_at,126.04
1434213_x_at,2255.98
1434214_at,913.34
1434215_at,284.49
1434216_a_at,331.54
1434224_at,312.72
1434227_at,17.18
1434229_a_at,584.07
1434230_at,793.13
1434231_x_at,15259.97
1434235_at,850.17
1434237_at,6.5
1434239_at,164.57
1434243_s_at,195.32
1434244_x_at,342.2
1434250_at,68.13
1434251_at,710.14
1434254_at,1374.43
1434256_s_at,1005.17
1434261_at,568.95
1434262_at,59.37
1434271_at,249.92
1434272_at,299.25
1434273_at,103.21
1434276_x_at,127.36
1434278_at,96.06
1434279_at,103.4
1434280_at,51.96
1434281_at,2676.5
1434282_at,17.31
1434287_at,156.1
1434291_a_at,661.8
1434292_at,150.91
1434299_x_at,871.23
1434300_at,117.56
1434305_at,461.12
1434306_at,358.48
1434309_at,358.74
1434311_at,167.83
1434312_at,1386.72
1434317_s_at,393.5
1434319_at,9.49
1434320_at,604.83
1434323_at,14.01
1434324_x_at,8.61
1434325_x_at,977.74
1434326_x_at,452.51
1434328_at,1092.21
1434329_s_at,2681.56
1434330_at,285.41
1434332_at,228.36
1434333_a_at,86.62
1434334_at,104.31
1434335_at,363.46
1434336_s_at,378.98
1434340_at,1126.58
1434341_x_at,2680.69
1434342_at,27.46
1434343_at,106.26
1434345_at,2.14
1434348_at,661.99
1434353_at,10.28
1434356_a_at,4571.95
1434357_a_at,10.31
1434358_x_at,12879.38
1434363_x_at,98.43
1434364_at,57.69
1434366_x_at,34.18
1434367_s_at,4918.56
1434369_a_at,6206.99
1434370_s_at,16.62
1434372_at,690.08
1434377_x_at,18263.49
1434378_a_at,758.34
1434379_at,212.84
1434380_at,224.38
1434386_at,143.6
1434390_at,154.48
1434391_at,56.75
1434392_at,839.88
1434393_at,37.04
1434396_a_at,6908.25
1434400_at,300.55
1434402_at,597.52
1434403_at,969.3
1434410_at,47.24
1434412_x_at,1013.7
1434416_a_at,308.5
1434417_at,160.72
1434419_s_at,295.26
1434420_x_at,725.6
1434425_at,84.97
1434427_a_at,70.57
