Var1,Var2
1418277_at,643.44
1418278_at,819.44
1418279_a_at,176.9
1418280_at,543.81
1418281_at,39.88
1418282_x_at,17.85
1418283_at,17.67
1418284_at,234.07
1418285_at,64.22
1418286_a_at,260.7
1418287_a_at,19.9
1418288_at,3229.97
1418289_at,58.68
1418290_a_at,36.22
1418291_at,170.7
1418292_at,423.79
1418293_at,433.38
1418294_at,153.14
1418295_s_at,4119.06
1418296_at,2225.81
1418297_at,68.07
1418298_s_at,133.29
1418299_at,10.59
1418300_a_at,6035.08
1418301_at,5.86
1418302_at,434.49
1418303_at,10.18
1418304_at,14.52
1418305_s_at,636.36
1418306_at,1
1418307_a_at,16.33
1418308_at,139.7
1418309_at,19.96
1418310_a_at,12.5
1418311_at,20.94
1418312_at,56.04
1418313_at,36.08
1418314_a_at,6.71
1418315_at,11.32
1418316_a_at,891.89
1418317_at,16.68
1418318_at,37.15
1418319_at,441.87
1418320_at,11.69
1418321_at,1885.1
1418322_at,1024.13
1418323_at,450.4
1418324_at,2498.75
1418325_at,586.47
1418326_at,1268.08
1418327_at,690.94
1418328_at,143.09
1418329_at,353.64
1418330_at,551.93
1418331_at,400.26
1418332_a_at,301.02
1418333_at,454.56
1418334_at,116.58
1418335_a_at,336.35
1418336_at,269.38
1418337_at,1182.32
1418338_at,515.94
1418339_at,180.53
1418340_at,55.98
1418341_at,76.43
1418342_at,479.23
1418343_at,175.25
1418344_at,26.86
1418345_at,96.14
1418346_at,91.05
1418347_at,295.95
1418348_a_at,248.68
1418349_at,209.32
1418350_at,353.81
1418351_a_at,43.68
1418352_at,13.74
1418353_at,17.75
1418354_at,58.52
1418355_at,808.12
1418356_at,49.36
1418357_at,2701.89
1418358_at,11.55
1418359_at,133.74
1418360_at,1
1418361_at,111.18
1418362_at,14.87
1418363_at,5.15
1418364_a_at,18652.63
1418365_at,1950.49
1418366_at,1518.15
1418367_x_at,1952.58
1418368_at,1
1418369_at,98.06
1418370_at,475.11
1418371_at,2324.25
1418372_at,418.61
1418373_at,17.79
1418374_at,60.7
1418375_at,97.49
1418376_at,42.96
1418377_a_at,821.3
1418378_at,15.09
1418379_s_at,85.46
1418380_at,61.49
1418381_at,436.11
1418382_at,175.96
1418383_at,31.05
1418384_at,413.78
1418385_at,25.45
1418386_at,330.18
1418387_at,297.45
1418388_s_at,654.06
1418389_at,144.66
1418390_at,238.51
1418391_at,183.35
1418392_a_at,1765.41
1418393_a_at,603.82
1418394_a_at,294.39
1418395_at,1.88
1418396_at,213.56
1418397_at,666.66
1418398_a_at,10.51
1418399_at,272.91
1418400_at,212.91
1418401_a_at,802.74
1418402_at,788.07
1418403_at,115.39
1418404_at,328.12
1418405_at,12.8
1418406_at,1128.33
1418407_at,65.69
1418408_at,177.4
1418409_at,121.61
1418410_at,25.41
1418411_at,36.02
1418412_at,50.73
1418413_at,12.44
1418414_at,24.4
1418415_at,178.05
1418416_x_at,49.7
1418417_at,18.17
1418418_a_at,11.57
1418419_at,551.24
1418420_at,27.6
1418421_at,206.82
1418422_at,2080.88
1418423_s_at,1038.72
1418424_at,3979.5
1418425_at,26.49
1418426_at,4.72
1418427_at,1274.72
1418428_at,2139.26
1418429_at,486.46
1418430_at,1437.45
1418431_at,482.21
1418432_at,650.46
1418433_at,1559.1
1418434_at,246.12
1418435_at,128.65
1418436_at,1461.89
1418437_a_at,252.63
1418438_at,4.42
1418439_at,2409.6
1418440_at,229.19
1418441_at,26.87
1418442_at,1444.3
1418443_at,1778.29
1418444_a_at,2102.11
1418445_at,264.66
1418446_at,191.66
1418447_at,907.22
1418448_at,3110.26
1418449_at,1.94
1418450_at,873.08
1418451_at,66.85
1418452_at,8.76
1418453_a_at,74.54
1418454_at,7762.21
1418455_at,969.16
1418456_a_at,22.33
1418457_at,23.18
1418458_at,801.22
1418459_at,73.06
1418460_at,151.51
1418461_at,132.39
1418462_at,404.2
1418463_at,222.02
1418464_at,38.96
1418465_at,5.91
1418466_at,40.8
1418467_at,131.91
1418468_at,400.88
1418469_at,281.54
1418470_at,33.29
1418471_at,244.21
1418472_at,370.02
1418473_at,203.19
1418474_at,408.31
1418475_at,32.11
1418476_at,1757.3
1418477_at,23.26
1418478_at,17.33
1418479_at,528.96
1418480_at,29.81
1418481_at,11.88
1418482_at,194.32
1418483_a_at,222.59
1418484_at,29.23
1418485_at,29.22
1418486_at,184.11
1418487_at,6.75
1418488_s_at,5.01
1418489_a_at,16.35
1418490_at,135.02
1418491_a_at,205.05
1418492_at,1224.63
1418493_a_at,3.85
1418494_at,580.96
1418495_at,152.02
1418496_at,20.25
1418497_at,4.23
1418498_at,13.39
1418499_a_at,10.05
1418500_at,2.56
1418501_a_at,1509.07
1418502_a_at,410.61
1418503_at,6335.35
1418504_at,6805.87
1418505_at,5042.28
1418506_a_at,5203.59
1418507_s_at,2560.09
1418508_a_at,603.57
1418509_at,276.22
1418510_s_at,717.86
1418511_at,1931.84
1418512_at,667.43
1418513_at,158.67
1418514_at,254.72
1418515_at,211.1
1418516_at,323.62
1418517_at,339.33
1418518_at,257.01
1418519_at,15.52
1418520_at,494.15
1418521_a_at,848.97
1418522_at,425.7
1418523_at,83.59
1418524_at,219.1
1418525_at,38.34
1418526_at,427.21
1418527_a_at,343.62
1418528_a_at,4085.89
1418529_at,419.24
1418530_at,307.15
1418531_at,6.51
1418532_at,146.94
1418533_s_at,269.07
1418534_at,123.82
1418535_at,75.02
1418536_at,999.84
1418537_at,127.73
1418538_at,1290.73
1418539_a_at,35.4
1418540_a_at,78.8
1418541_at,50.97
1418542_s_at,123.02
1418543_s_at,256.17
1418544_at,11.58
1418545_at,124.31
1418546_a_at,946.04
1418547_at,162.44
1418548_at,5.45
1418549_at,21.94
1418550_x_at,67.75
1418551_at,20.08
1418552_at,18.78
1418553_at,366.36
1418554_at,17.32
1418555_x_at,12.51
1418556_at,16.3
1418557_s_at,3.08
1418558_at,3.8
1418559_at,38.16
1418560_at,4947.5
1418561_at,120.2
1418562_at,1073.11
1418563_at,374.7
1418564_s_at,4186.58
1418565_at,128.43
1418566_s_at,2404.28
1418567_a_at,2263.73
1418568_x_at,2687.27
1418569_at,39.79
1418570_at,45.03
1418571_at,448.25
1418572_x_at,485.38
1418573_a_at,377.51
1418574_a_at,5758.96
1418575_at,5736.9
1418576_at,2652.31
1418577_at,356.67
1418578_at,203.2
1418579_at,451.14
1418580_at,3539.44
1418581_a_at,132.84
1418582_at,38.01
1418583_at,1345.99
1418584_at,917.09
1418585_at,171.41
1418586_at,117.32
1418587_at,292.35
1418588_at,12.23
1418589_a_at,111.93
1418590_at,54.45
1418591_at,227.44
1418592_at,132
1418593_at,150.9
1418594_a_at,408
1418595_at,1811.25
1418596_at,40.59
1418597_at,77.92
1418598_at,98.04
1418599_at,22.26
1418600_at,20.94
1418601_at,3689.79
1418602_at,123.35
1418603_at,35.33
1418604_at,46.65
1418605_at,180.47
1418606_at,10.77
1418607_at,172.66
1418608_at,23.09
1418609_at,36.83
1418610_at,7.72
1418611_at,48.95
1418612_at,2.31
1418613_at,26.91
1418614_at,1
1418615_at,19.2
1418616_at,1091.37
1418617_x_at,1.32
1418618_at,65.07
1418619_at,27.94
1418620_at,37.25
1418621_at,2215.59
1418622_at,1871.48
1418623_at,98.09
1418624_at,5899.59
1418625_s_at,16030.31
1418626_a_at,254.59
1418627_at,2052.57
1418628_at,369.83
1418629_a_at,1133.76
1418630_at,14.3
1418631_at,1075.03
1418632_at,108.04
1418633_at,102.12
1418634_at,387.63
1418635_at,473.41
1418636_at,34.11
1418637_at,1227.77
1418638_at,32.76
1418639_at,14.9
1418640_at,418.69
1418641_at,5.25
1418642_at,14.32
1418643_at,30.23
1418644_a_at,879.33
1418645_at,16.82
1418646_at,669.3
1418647_at,171.98
1418648_at,1520.48
1418649_at,2560.13
1418650_at,56.85
1418651_at,196.61
1418652_at,756.41
1418653_at,14.56
1418654_at,2.15
1418655_at,65.89
1418656_at,568.61
1418657_at,77.07
1418658_at,430.95
1418659_at,795.53
1418660_at,195.36
1418661_at,89.68
1418662_at,57.6
1418663_at,103.42
1418664_at,402.24
1418665_at,44.3
1418666_at,9887.5
1418667_at,266.99
1418668_at,6.74
1418669_at,208.34
1418670_s_at,395.46
1418671_at,184.51
1418672_at,167.1
1418673_at,282.89
1418674_at,3032.62
1418675_at,83.32
1418676_at,37.42
1418677_at,78.1
1418678_at,256.27
1418679_at,2.22
1418680_at,1.58
1418681_at,195.84
1418682_at,14.19
1418683_at,36.81
1418684_at,153.17
1418685_at,151.91
1418686_at,111.69
1418687_at,737.81
1418688_at,6.5
1418689_at,12.11
1418690_at,14.33
1418691_at,172.33
1418692_at,556.27
1418693_at,799.8
1418694_at,229.64
1418695_a_at,2075.59
1418696_at,25.47
1418697_at,9.17
1418698_a_at,654.56
1418699_s_at,1205.21
1418700_at,949.9
1418701_at,1371.43
1418702_a_at,1083.44
1418703_at,2912.13
1418704_at,1224.51
1418705_at,18.36
1418706_at,68.22
1418707_at,139.76
1418708_at,132.74
1418709_at,1199.86
1418710_at,281.42
1418711_at,552.28
1418712_at,667.45
1418713_at,11.28
1418714_at,253.38
1418715_at,174.34
1418716_at,146.43
1418717_at,36.92
1418718_at,346.61
1418719_at,66.64
1418720_at,225.55
1418721_at,101.72
1418722_at,114.24
1418723_at,26.76
1418724_at,50.05
1418725_at,17.27
1418726_a_at,21.74
1418727_at,160.69
1418728_at,72.47
1418729_at,93.14
1418730_at,338.93
1418731_at,52.97
1418732_s_at,131.26
1418733_at,936.11
1418734_at,10.88
1418735_at,31.13
1418736_at,594.2
1418737_at,772.95
1418738_at,265.32
1418739_at,32.69
1418740_at,1
1418741_at,71.81
1418742_at,1
1418743_a_at,10.07
1418744_s_at,27.11
1418745_at,111.3
1418746_at,65.3
1418747_at,38.02
1418748_at,6.29
1418749_at,298.66
1418750_at,11.86
1418751_at,25.59
1418752_at,24.31
1418753_at,5294.08
1418754_at,15.78
1418755_at,452.34
1418756_at,16.74
1418757_at,40.59
1418758_a_at,1406.8
1418759_at,17.81
1418760_at,237.3
1418761_at,38.52
1418762_at,764.35
1418763_at,309.82
1418764_a_at,219.56
1418765_at,9.88
1418766_s_at,18.03
1418767_at,147.07
1418768_at,66.16
1418769_at,25.71
1418770_at,17.73
1418771_a_at,2.57
1418772_at,506.04
1418773_at,1153.66
1418774_a_at,147.92
1418775_at,779.53
1418776_at,13.98
1418777_at,147.76
1418778_at,223.47
1418779_at,183.54
1418780_at,30.37
1418781_at,271.68
1418782_at,19.3
1418783_at,11.73
1418784_at,35.78
1418785_at,4.93
1418786_at,66.27
1418787_at,19.3
1418788_at,34.89
1418789_at,2.93
1418790_at,34.85
1418791_at,25.83
1418792_at,3.25
1418793_at,138.66
1418794_at,121.03
1418795_at,95.02
1418796_at,22.6
1418797_at,30.59
1418798_s_at,53.89
1418799_a_at,18.78
1418800_at,12.35
1418801_at,465.06
1418802_at,83.6
1418803_a_at,14.45
1418804_at,42.88
1418805_at,60.31
1418806_at,3.9
1418807_at,20.78
1418808_at,215.52
1418809_at,19.05
1418810_at,55.29
1418811_at,9.53
1418812_a_at,1.6
1418813_at,15.88
1418814_s_at,6055.16
1418815_at,421.45
1418816_at,700.19
1418817_at,1352.88
1418818_at,35.74
1418819_at,512.18
1418820_s_at,236.45
1418821_at,8.2
1418822_a_at,4276.34
1418823_at,1051.77
1418824_at,223.59
1418825_at,1573.98
1418826_at,13.22
1418827_at,146.45
1418828_at,211.31
1418829_a_at,45.83
1418830_at,17.66
1418831_at,14.17
1418832_at,2.51
1418833_at,32.06
1418834_at,607.31
1418835_at,4775.55
1418836_at,23.45
1418837_at,67.58
1418838_at,329.33
1418839_at,112.89
1418840_at,1384.43
1418841_s_at,595.99
1418842_at,5.08
1418843_at,629.82
1418844_at,691.06
1418845_at,7.44
1418846_at,62.36
1418847_at,37.59
1418848_at,97.64
1418849_x_at,195.89
1418850_at,649.28
1418851_at,311.82
1418852_at,34.15
1418853_at,24.64
1418854_at,551.67
1418855_at,6.13
1418856_a_at,108.19
1418857_at,1
1418858_at,54.63
1418859_at,250.38
1418860_a_at,211.72
1418861_at,553.05
1418862_at,342.05
1418863_at,18.85
1418864_at,17.96
1418865_at,358.74
1418866_at,15.01
1418867_at,21.58
1418868_at,9.3
1418869_a_at,187.98
1418870_at,54.01
1418871_a_at,7.24
1418872_at,320.74
1418873_at,120.35
1418874_a_at,1478.41
1418875_at,94.67
1418876_at,7.04
1418877_at,15.36
1418878_at,19.8
1418879_at,1175.98
1418880_at,56.07
1418881_at,65.96
1418882_at,11.48
1418883_a_at,14071.38
1418884_x_at,7302.14
1418885_a_at,2310.85
1418886_s_at,3463.1
1418887_a_at,442.21
1418888_a_at,1362.09
1418889_a_at,741.8
1418890_a_at,241.22
1418891_a_at,308.72
1418892_at,1592.72
1418893_at,269.21
1418894_s_at,129.57
1418895_at,845.77
1418896_a_at,1174.93
1418897_at,13.31
1418898_at,287.03
1418899_at,786.49
1418900_at,45.01
1418901_at,11488.1
1418902_at,244.59
1418903_at,14.8
1418904_at,4.73
1418905_at,493.09
1418906_at,61.04
1418907_at,2.79
1418908_at,1491.81
1418909_at,7.94
1418910_at,39.08
1418911_s_at,3920.43
1418912_at,352.73
1418913_at,14.18
1418914_s_at,1.51
1418915_at,243.07
1418916_a_at,17.48
1418917_at,17.25
1418918_at,14.57
1418919_at,37.51
1418920_at,45.62
1418921_at,1
1418922_at,7.04
1418923_at,37.94
1418924_at,100.64
1418925_at,15.03
1418926_at,1074.97
1418927_a_at,203.44
1418928_a_at,464.67
1418929_at,619.83
1418930_at,2401.1
1418931_at,57.56
1418932_at,3076.83
1418933_at,10.64
1418934_at,25.68
1418935_at,13.8
1418936_at,2287.96
1418937_at,521.54
1418938_at,64.65
1418939_at,85.16
1418940_at,4.87
1418941_at,71.39
1418942_at,291.76
1418943_at,139.04
1418944_at,10.43
1418945_at,608.16
1418946_at,735.95
1418947_at,120.71
1418948_at,1.01
1418949_at,6553.2
1418950_at,9.39
1418951_at,14.72
1418952_at,143.84
1418953_at,16.01
1418954_at,100.22
1418955_at,59.7
1418956_at,3.15
1418957_at,8.14
1418958_at,43.35
1418959_at,39.67
1418960_at,486.18
1418961_at,190.92
1418962_at,412.45
1418963_at,566.47
1418964_at,254.06
1418965_at,670.86
1418966_a_at,171.43
1418967_a_at,178.89
1418968_at,282.37
1418969_at,41.85
1418970_a_at,745.18
1418971_x_at,517.9
1418972_at,446.38
1418973_at,128.66
1418974_at,77.9
1418975_at,184.97
1418976_s_at,68.23
1418977_at,60.4
1418978_at,119.87
1418979_at,59.59
1418980_a_at,38
1418981_at,356.78
1418982_at,3047.5
1418983_at,15.34
1418984_at,28.83
1418985_at,7.98
1418986_a_at,691.51
1418987_at,46.26
1418988_at,1001.9
1418989_at,12.89
1418990_at,4647.79
1418991_at,115.57
1418992_at,17.09
1418993_s_at,65.74
1418994_at,9.19
1418995_at,29.31
1418996_a_at,1708.04
1418997_at,57.12
1418998_at,34.74
1418999_at,229.32
1419000_at,27.21
1419001_at,1.03
1419002_s_at,9.26
1419003_at,25.92
1419004_s_at,4.36
1419005_at,10.35
1419006_s_at,266.54
1419007_at,46.99
1419008_at,37.64
1419009_at,4.28
1419010_x_at,6.18
1419011_at,60.94
1419012_at,62.61
1419013_at,266.65
1419014_at,5.06
1419015_at,1201.68
1419016_at,6.88
1419017_at,8.18
1419018_at,3.69
1419019_a_at,19.71
1419020_at,22.77
1419021_at,25.62
1419022_a_at,10314.69
1419023_x_at,10498.32
1419024_at,498.44
1419025_at,22.73
1419026_at,514.71
1419027_s_at,440.83
1419028_at,43.69
1419029_at,7317.71
1419030_at,4572.71
1419031_at,84.6
1419032_at,4.34
1419033_at,8.7
1419034_at,176.1
1419035_s_at,77.62
1419036_at,656.4
1419037_at,339.9
1419038_a_at,515.63
1419039_at,381.03
1419040_at,371.54
1419041_at,1123.64
1419042_at,2656.67
1419043_a_at,3485.2
1419044_at,46.75
1419045_at,42.9
1419046_at,163.62
1419047_at,299.63
1419048_at,177.47
1419049_at,24.41
1419050_at,15.47
1419051_at,8.25
1419052_at,11.82
1419053_at,769.17
1419054_a_at,188.19
1419055_a_at,134.79
1419056_at,282.29
1419057_at,15.98
1419058_at,284.96
1419059_at,1
1419060_at,27.82
1419061_at,266.2
1419062_at,1791.84
1419063_at,9.25
1419064_a_at,8.6
1419065_at,111.85
1419066_at,152.51
1419067_a_at,1183.04
1419068_at,895.69
1419069_at,435.62
1419070_at,60.37
1419071_at,32.06
1419072_at,100.64
1419073_at,27.58
1419074_at,426.18
1419075_s_at,114.65
1419076_a_at,65.36
1419077_at,57.6
1419078_at,113.16
1419079_at,7.38
1419080_at,200.08
1419081_at,742.34
1419082_at,2899.25
1419083_at,32.98
1419084_a_at,23.88
1419085_at,6.43
1419086_at,21.07
1419087_s_at,54.19
1419088_at,74.06
1419089_at,1176.02
1419090_x_at,7.61
1419091_a_at,11233
1419092_a_at,103.52
1419093_at,10.51
1419094_at,5.49
1419095_a_at,10.11
1419096_at,4.29
1419097_a_at,849.9
1419098_at,24.73
1419099_x_at,53.43
1419100_at,8848.62
1419101_at,159.99
1419102_at,76.28
1419103_a_at,289.8
1419104_at,60.15
1419105_at,40.68
1419106_at,9.86
1419107_at,129.36
1419108_at,64.22
1419109_at,1
1419110_at,600.92
1419111_at,318.21
1419112_at,212.41
1419113_at,96.34
1419114_at,418.2
1419115_at,202.15
1419116_at,6.01
1419117_at,13.41
1419118_at,36.04
1419119_at,27.27
1419120_at,36.8
1419121_at,30.31
1419122_at,153.89
1419123_a_at,1199.63
1419124_at,23.06
1419125_at,70.78
1419126_at,134.24
1419127_at,70.17
1419128_at,61.41
1419129_at,8.35
1419130_at,399.64
1419131_at,7.47
1419132_at,144.92
1419133_at,22.19
1419134_at,38.01
1419135_at,6.64
1419136_at,42.86
1419137_at,25.79
1419138_at,72.62
1419139_at,5.35
1419140_at,41.98
1419141_at,1
1419142_at,25.23
1419143_at,16.34
1419144_at,5.94
1419145_at,15.79
1419146_a_at,31.76
1419147_at,10.08
1419148_at,28.94
1419149_at,13886.13
1419150_at,27.76
1419151_at,1
1419152_at,10.12
1419153_at,153.16
1419154_at,40.69
1419155_a_at,987.85
1419156_at,1821.64
1419157_at,159.44
1419158_a_at,207.16
1419159_at,245.54
1419160_at,7.65
1419161_a_at,23.09
1419162_s_at,284.19
1419163_s_at,233.87
1419164_at,544.4
1419165_at,602.51
1419166_at,17.7
1419167_at,40.83
1419168_at,88.7
1419169_at,2084.56
1419170_at,1329.17
1419171_at,57.69
1419172_at,205.79
1419173_at,66.74
1419174_at,685.75
1419175_a_at,57.69
1419176_at,297.96
1419177_at,344.11
1419178_at,9.75
1419179_at,99.5
1419180_at,482.36
1419181_at,906.85
1419182_at,1240.68
1419183_at,1332.81
1419184_a_at,280.1
1419185_a_at,416.37
1419186_a_at,12.24
1419187_at,15.09
1419188_s_at,135.06
1419189_at,131.57
1419190_at,220
1419191_at,61.92
1419192_at,16.06
1419193_a_at,8.25
1419194_s_at,64.86
1419195_at,10.85
1419196_at,17.78
1419197_x_at,24.66
1419198_at,93.95
1419199_at,35.6
1419200_at,128.77
1419201_at,3.93
1419202_at,14.99
1419203_at,123.14
1419204_at,19.09
1419205_x_at,261.35
1419206_at,1
1419207_at,124.07
1419208_at,725.85
1419209_at,12846.23
1419210_at,9.38
1419211_s_at,343.7
1419212_at,158
1419213_at,344.13
1419214_at,25.41
1419215_at,19.95
1419216_at,141.82
1419217_at,74.9
1419218_at,36.6
1419219_at,44.85
1419220_at,17.82
1419221_a_at,51.02
1419222_at,151.24
1419223_a_at,36.69
1419224_at,11.16
1419225_at,49.09
1419226_at,18.37
1419227_at,24.72
1419228_at,167.12
1419229_at,3.8
1419230_at,1.97
1419231_s_at,2.98
1419232_a_at,24.02
1419233_x_at,16.11
1419234_at,185.82
1419235_s_at,215.29
1419236_at,229.06
1419237_at,13.57
1419238_at,193.16
1419239_at,273.29
1419240_at,23.03
1419241_a_at,21.34
1419242_at,27.6
1419243_at,623.34
1419244_a_at,978.78
1419245_at,37.83
1419246_s_at,3291.18
1419247_at,2228.6
1419248_at,3980.67
1419249_at,418.41
1419250_a_at,20.79
1419251_at,420.58
1419252_at,978.17
1419253_at,679.58
1419254_at,602.69
1419255_at,2283.52
1419256_at,357.47
1419257_at,582.08
1419258_at,2271.45
1419259_at,1088.8
1419260_a_at,2036.34
1419261_at,298.64
1419262_at,324.91
1419263_a_at,1130.71
1419264_at,68.52
1419265_at,97.13
1419266_at,646.87
1419267_at,626.43
1419268_at,34.82
1419269_at,27.9
1419270_a_at,399.77
1419271_at,8.46
1419272_at,780.88
1419273_at,662.66
1419274_at,235.66
1419275_at,1534.31
1419276_at,11.81
1419277_at,47.51
1419278_at,374.01
1419279_at,204.62
1419280_at,53.14
1419281_a_at,604.32
1419282_at,11.39
1419283_s_at,561.98
1419284_at,13.53
1419285_s_at,12.09
1419286_s_at,182.98
1419287_at,940.79
1419288_at,74.62
1419289_a_at,57.23
1419290_at,341.87
1419291_x_at,4297.48
1419292_at,1462.66
1419293_at,21.65
1419294_at,7.36
1419295_at,165.81
1419296_at,25.99
1419297_at,19.03
1419298_at,863.38
1419299_at,195.69
1419300_at,49.21
1419301_at,404.99
1419302_at,37.33
1419303_at,30.84
1419304_at,5.82
1419305_a_at,405.39
1419306_at,33.55
1419307_at,3.76
1419308_at,201.82
1419309_at,4100.18
1419310_s_at,82.42
1419311_at,24.75
1419312_at,35.96
1419313_at,190.64
1419314_at,26.93
1419315_at,18.69
1419316_s_at,202.27
1419317_x_at,15.19
1419318_at,24.27
1419319_at,8.78
1419320_at,17.04
1419321_at,70.8
1419322_at,113.54
1419323_at,33.32
1419324_at,108.4
1419325_at,30.09
1419326_at,68.07
1419327_at,29.38
1419328_at,11.29
1419329_at,134.35
1419330_a_at,3.18
1419331_at,4.87
1419332_at,443.86
1419333_at,97.42
1419334_at,19.85
1419335_at,15.68
1419336_at,1
1419337_at,1
1419338_at,7.03
1419339_at,18.9
1419340_at,10.65
1419341_at,21.25
1419342_at,20.58
1419343_at,8.1
1419344_at,21.46
1419345_at,6.36
1419346_a_at,12.78
1419347_x_at,5.57
1419348_at,14.67
1419349_a_at,82.61
1419350_at,90.77
1419351_a_at,1123.82
1419352_at,1411.19
1419353_at,44.27
1419354_at,241.71
1419355_at,108.37
1419356_at,85.29
1419357_at,383.54
1419358_at,34.98
1419359_at,104.41
1419360_a_at,1668.94
1419361_at,158.37
1419362_at,69.7
1419363_a_at,1990.24
1419364_a_at,14280.15
1419365_at,430.47
1419366_at,187.04
1419367_at,1805.51
1419368_a_at,286.06
1419369_at,87.14
1419370_a_at,461.5
1419371_s_at,1526.04
1419372_at,299.69
1419373_at,10.56
1419374_at,555.45
1419375_at,360.48
1419376_at,40.09
1419377_at,132.29
1419378_a_at,83.89
1419379_x_at,2.99
1419380_at,263.14
1419381_at,108.59
1419382_a_at,201.4
1419383_at,98.22
1419384_at,27.66
1419385_a_at,688.65
1419386_at,4.49
1419387_s_at,15.99
1419388_at,3.05
1419389_at,234.15
1419390_at,19.87
1419391_at,30.1
1419392_at,11.94
1419393_at,3.03
1419394_s_at,5652.2
1419395_at,3.71
1419396_at,121.27
1419397_at,85.03
1419398_a_at,3182.09
1419399_at,119.36
1419400_at,92.77
1419401_at,77.03
1419402_at,18.99
1419403_at,203.78
1419404_s_at,457.3
1419405_at,18.92
1419406_a_at,40.67
1419407_at,6.41
1419408_at,13.72
1419409_at,15.16
1419410_at,23.66
1419411_at,13.02
1419412_at,62.44
1419413_at,80.23
1419414_at,7.17
1419415_a_at,399.85
1419416_a_at,21.82
1419417_at,682.04
1419418_a_at,18.19
1419419_at,19.49
1419420_at,34.54
1419421_at,168.76
1419422_at,63.94
1419423_at,28.86
1419424_at,9.75
1419425_at,26.52
1419426_s_at,1.87
1419427_at,102.61
1419428_a_at,1338.65
1419429_at,31.43
1419430_at,27.73
1419431_at,4990.05
1419432_at,1.12
1419433_at,52.73
1419434_at,30.97
1419435_at,768.35
1419436_at,6.8
1419437_at,104.18
1419438_at,15.15
1419439_at,142
1419440_at,6.96
1419441_at,13991.83
1419442_at,678.62
1419443_at,633.53
1419444_at,2761.51
1419445_s_at,3617.85
1419446_at,35.16
1419447_s_at,193.46
1419448_at,15.61
1419449_a_at,684.69
1419450_at,1617.23
1419451_at,337.17
1419452_at,1032.99
1419453_at,44.07
1419454_x_at,104.06
1419455_at,579.69
1419456_at,2717.82
1419457_at,73.73
1419458_at,20.98
1419459_a_at,249.34
1419460_at,358.86
1419461_at,648.37
1419462_s_at,410
1419463_at,12.28
1419464_at,6.05
1419465_at,45.59
1419466_at,51.01
1419467_at,25.83
1419468_at,6.43
1419469_at,180.04
1419470_at,293.07
1419471_a_at,1237.84
1419472_s_at,944.14
1419473_a_at,56.91
1419474_a_at,4.41
1419475_a_at,9.72
1419476_at,42.16
1419477_at,669.73
1419478_at,32.61
1419479_at,20.39
1419480_at,26.3
1419481_at,14.15
1419482_at,18.41
1419483_at,13.15
1419484_a_at,624.31
1419485_at,108.29
1419486_at,252.85
1419487_at,1.43
1419488_at,67.28
1419489_at,18.47
1419490_at,32.32
1419491_at,8.32
1419492_s_at,3.01
1419493_a_at,1155.79
1419494_a_at,463.08
1419495_at,424.99
1419496_at,11.38
1419497_at,64.54
1419498_at,152.67
1419499_at,7947.54
1419500_at,11.6
1419501_at,72.87
1419502_at,85.13
1419503_at,91.3
1419504_at,143.96
1419505_a_at,212.57
1419506_at,160.5
1419507_at,17.53
1419508_at,125.72
1419509_a_at,375.75
1419510_at,1
1419511_at,6.68
1419512_at,277.36
1419513_a_at,15.51
1419514_at,6.48
1419515_at,7.99
1419516_at,1344.43
1419517_at,5.07
1419518_at,20.39
1419519_at,505.17
1419520_at,48.68
1419521_at,37
1419522_at,101.04
1419523_at,61.67
1419524_at,3.46
1419525_at,5.47
1419526_at,95.87
1419527_at,34.54
1419528_at,2.28
1419529_at,46.66
1419530_at,28.92
1419531_at,85.56
1419532_at,191.5
1419533_at,13.28
1419534_at,1797.7
1419535_at,13.2
1419536_a_at,1411.05
1419537_at,35.51
1419538_at,9.14
1419539_at,17.84
1419540_at,21.87
1419541_at,29.3
1419542_at,5.15
1419543_a_at,1711.26
1419544_at,1570.94
1419545_a_at,2354.06
1419546_at,914.28
1419547_at,88.47
1419548_at,362.08
1419549_at,11.8
1419550_a_at,106.38
1419551_s_at,73.05
1419552_at,4034.06
1419553_a_at,1591.57
1419554_at,3052.46
1419555_at,5.49
1419556_at,5.66
1419557_a_at,186.45
1419558_at,246.83
1419559_at,1
1419560_at,24.79
1419561_at,16.19
1419562_at,859.63
1419563_at,281.53
1419564_at,39.21
1419565_a_at,365.98
1419566_at,1.3
1419567_at,56.59
1419568_at,212.1
1419569_a_at,972.49
1419570_at,11.03
1419571_at,9.27
1419572_a_at,381.97
1419573_a_at,13551.42
1419574_at,269.61
1419575_s_at,350.34
1419576_at,8.9
1419577_at,333.38
1419578_at,30.47
1419579_at,4.58
1419580_at,168.09
1419581_at,67.71
1419582_at,41.99
1419583_at,1011.86
1419584_at,485.22
1419585_at,100.31
1419586_at,59.27
1419587_s_at,113.36
1419588_at,24.91
1419589_at,30.99
1419590_at,45.59
1419591_at,13.26
1419592_at,23.09
1419593_at,143.92
1419594_at,78.91
1419595_a_at,724.89
1419596_at,8.44
1419597_at,12.43
1419598_at,6.03
1419599_s_at,21.98
1419600_at,4.89
1419601_at,36.74
1419602_at,59.42
1419603_at,1799.72
1419604_at,38.47
1419605_at,8.02
1419606_a_at,19.79
1419607_at,25.89
1419608_a_at,15.1
1419609_at,370.62
1419610_at,27.38
1419611_at,28.91
1419612_at,77.8
