Var1,Var2
1418220_at,464.28
1418221_at,12.75
1418222_at,124.7
1418223_at,2763.39
1418224_at,12.41
1418225_at,273.34
1418226_at,272.51
1418227_at,72.58
1418228_at,1304.64
1418229_s_at,938.32
1418230_a_at,516.73
1418231_at,82.36
1418232_s_at,868.85
1418233_a_at,582.27
1418234_s_at,1013.9
1418235_at,201.75
1418236_s_at,325.37
1418237_s_at,820.89
1418238_at,238.96
1418239_at,14.03
1418240_at,279.98
1418241_at,335.83
1418242_at,756.59
1418243_at,4.98
1418244_at,1591.74
1418245_a_at,370.02
1418246_at,32.61
1418247_s_at,14.13
1418248_at,702.69
1418249_at,664.15
1418250_at,75.03
1418251_at,22.69
1418252_at,39.22
1418253_a_at,158
1418254_at,418.62
1418255_s_at,330.7
1418256_at,94.42
1418257_at,341.23
1418258_s_at,2680.71
1418259_a_at,193.67
1418260_at,78.35
1418261_at,73.2
1418262_at,52.35
1418263_at,9.6
1418264_at,33.75
1418265_s_at,692.93
1418266_at,1
1418267_at,24.99
1418268_at,35.63
1418269_at,873.08
1418270_at,12.99
1418271_at,11.73
1418272_at,6.44
1418273_a_at,12917.08
1418274_at,1293.64
1418275_a_at,520.55
1418276_at,13.19
1418277_at,1115.42
1418278_at,82.03
1418279_a_at,141.93
1418280_at,707.24
1418281_at,34.3
1418282_x_at,1.15
1418283_at,10.83
1418284_at,288.45
1418285_at,106.4
1418286_a_at,306.13
1418287_a_at,28.65
1418288_at,3391.02
1418289_at,51.28
1418290_a_at,47.53
1418291_at,123.24
1418292_at,387.76
1418293_at,222.31
1418294_at,104.95
1418295_s_at,2800.44
1418296_at,6201.25
1418297_at,76.86
1418298_s_at,116.1
1418299_at,13.07
1418300_a_at,7196.58
1418301_at,21.92
1418302_at,642.44
1418303_at,3.88
1418304_at,7.85
1418305_s_at,461.36
1418306_at,1
1418307_a_at,2.45
1418308_at,107.8
1418309_at,13.04
1418310_a_at,17.65
1418311_at,5.49
1418312_at,68.79
1418313_at,29.2
1418314_a_at,17
1418315_at,20.72
1418316_a_at,932.07
1418317_at,19.05
1418318_at,123.83
1418319_at,544.98
1418320_at,8.33
1418321_at,828.89
1418322_at,322.96
1418323_at,829.69
1418324_at,3737.36
1418325_at,538.83
1418326_at,854.83
1418327_at,364.89
1418328_at,136.87
1418329_at,329.11
1418330_at,388.31
1418331_at,786.74
1418332_a_at,267.43
1418333_at,469.93
1418334_at,155.4
1418335_a_at,247.97
1418336_at,142.04
1418337_at,454.51
1418338_at,541.03
1418339_at,128.58
1418340_at,71.92
1418341_at,75.1
1418342_at,424.72
1418343_at,150.49
1418344_at,36.98
1418345_at,109.37
1418346_at,143.48
1418347_at,360.74
1418348_a_at,299.55
1418349_at,318.66
1418350_at,735.29
1418351_a_at,45.32
1418352_at,4.7
1418353_at,10.81
1418354_at,72.94
1418355_at,1549.37
1418356_at,61.65
1418357_at,1036.17
1418358_at,14.46
1418359_at,173.15
1418360_at,13.86
1418361_at,147.99
1418362_at,7.3
1418363_at,1.66
1418364_a_at,17594.98
1418365_at,4290.76
1418366_at,1200.93
1418367_x_at,1456.46
1418368_at,1
1418369_at,80.71
1418370_at,589.15
1418371_at,1915.87
1418372_at,293.82
1418373_at,14.12
1418374_at,68.58
1418375_at,107.2
1418376_at,46.17
1418377_a_at,635.32
1418378_at,17.04
1418379_s_at,145.17
1418380_at,69.31
1418381_at,424.63
1418382_at,110.71
1418383_at,11.84
1418384_at,370.62
1418385_at,21.11
1418386_at,120.69
1418387_at,263.08
1418388_s_at,589.86
1418389_at,156.61
1418390_at,456.42
1418391_at,419.31
1418392_a_at,216.95
1418393_a_at,790.31
1418394_a_at,140.14
1418395_at,26.95
1418396_at,367.59
1418397_at,921.81
1418398_a_at,8.82
1418399_at,184.68
1418400_at,289.52
1418401_a_at,953.66
1418402_at,1554.06
1418403_at,204.16
1418404_at,186.81
1418405_at,9.3
1418406_at,1027.31
1418407_at,78.57
1418408_at,125.49
1418409_at,74.86
1418410_at,11.61
1418411_at,96.41
1418412_at,32.07
1418413_at,12.68
1418414_at,20.44
1418415_at,194.62
1418416_x_at,40.96
1418417_at,15.73
1418418_a_at,2.38
1418419_at,658.05
1418420_at,19.56
1418421_at,277.24
1418422_at,2997.34
1418423_s_at,3070.57
1418424_at,6362.4
1418425_at,52.68
1418426_at,10.27
1418427_at,1775.67
1418428_at,1595.92
1418429_at,399.88
1418430_at,2518.23
1418431_at,679.85
1418432_at,783.06
1418433_at,2375.6
1418434_at,296.32
1418435_at,172.17
1418436_at,2315.41
1418437_a_at,188.7
1418438_at,7.02
1418439_at,1491.42
1418440_at,68.69
1418441_at,30.11
1418442_at,1189.01
1418443_at,1780.04
1418444_a_at,2175.44
1418445_at,376.11
1418446_at,289.27
1418447_at,1291.21
1418448_at,4201.1
1418449_at,13.07
1418450_at,1332.18
1418451_at,120.68
1418452_at,17.19
1418453_a_at,73.38
1418454_at,9314.68
1418455_at,1035.08
1418456_a_at,16.03
1418457_at,12.6
1418458_at,987.86
1418459_at,39.21
1418460_at,146.46
1418461_at,118.28
1418462_at,270.9
1418463_at,338.72
1418464_at,33.56
1418465_at,14.01
1418466_at,37.55
1418467_at,179.2
1418468_at,443.46
1418469_at,236.97
1418470_at,24.71
1418471_at,1983.8
1418472_at,93.7
1418473_at,88.76
1418474_at,158.5
1418475_at,32.95
1418476_at,4762.9
1418477_at,17.25
1418478_at,21.23
1418479_at,438.89
1418480_at,19.03
1418481_at,5.99
1418482_at,111.18
1418483_a_at,419.13
1418484_at,16.85
1418485_at,51.43
1418486_at,63.87
1418487_at,14.34
1418488_s_at,3.99
1418489_a_at,31.44
1418490_at,36.41
1418491_a_at,158.02
1418492_at,2207.6
1418493_a_at,13.64
1418494_at,615.81
1418495_at,120.2
1418496_at,15.81
1418497_at,2.7
1418498_at,34.09
1418499_a_at,3.32
1418500_at,3.06
1418501_a_at,1035.57
1418502_a_at,295.62
1418503_at,5747.28
1418504_at,5926.52
1418505_at,4416.6
1418506_a_at,5544.27
1418507_s_at,3509.04
1418508_a_at,694.2
1418509_at,118.02
1418510_s_at,710.76
1418511_at,1125.58
1418512_at,523.14
1418513_at,153.9
1418514_at,326.75
1418515_at,268.98
1418516_at,459.84
1418517_at,976.25
1418518_at,337.32
1418519_at,8.69
1418520_at,402.64
1418521_a_at,700.28
1418522_at,359.87
1418523_at,75.24
1418524_at,310.62
1418525_at,55.31
1418526_at,280.14
1418527_a_at,176.64
1418528_a_at,3614.19
1418529_at,331.33
1418530_at,394.57
1418531_at,15
1418532_at,205.56
1418533_s_at,283.94
1418534_at,71.11
1418535_at,130.34
1418536_at,1441.61
1418537_at,89.84
1418538_at,2979.97
1418539_a_at,85.51
1418540_a_at,84.58
1418541_at,34.24
1418542_s_at,109.25
1418543_s_at,173.55
1418544_at,19.6
1418545_at,117.7
1418546_a_at,1336.96
1418547_at,454.12
1418548_at,14.46
1418549_at,24.55
1418550_x_at,74.53
1418551_at,23.19
1418552_at,19
1418553_at,432.31
1418554_at,32.73
1418555_x_at,8.2
1418556_at,4.61
1418557_s_at,7.69
1418558_at,1
1418559_at,13.38
1418560_at,3729.15
1418561_at,179.58
1418562_at,1649.15
1418563_at,194.5
1418564_s_at,4764.76
1418565_at,64.98
1418566_s_at,2281.28
1418567_a_at,2680.25
1418568_x_at,3134.39
1418569_at,107.68
1418570_at,53.45
1418571_at,252.28
1418572_x_at,221.38
1418573_a_at,442.59
1418574_a_at,4073.67
1418575_at,4591.35
1418576_at,4066.43
1418577_at,318.85
1418578_at,162.06
1418579_at,375.29
1418580_at,1440.36
1418581_a_at,282.4
1418582_at,52.11
1418583_at,863.27
1418584_at,505.62
1418585_at,47.55
1418586_at,160.09
1418587_at,308.55
1418588_at,2.21
1418589_a_at,76.57
1418590_at,62.61
1418591_at,326.27
1418592_at,172.07
1418593_at,209.49
1418594_a_at,443.37
1418595_at,929.8
1418596_at,16.95
1418597_at,142.18
1418598_at,102.43
1418599_at,141.02
1418600_at,12.07
1418601_at,1027.23
1418602_at,67.24
1418603_at,15.6
1418604_at,24.57
1418605_at,190.34
1418606_at,11.77
1418607_at,179.87
1418608_at,22.01
1418609_at,41.17
1418610_at,12.5
1418611_at,27.74
1418612_at,9.43
1418613_at,19.42
1418614_at,6.32
1418615_at,19.06
1418616_at,1256.23
1418617_x_at,1.11
1418618_at,125.07
1418619_at,14.74
1418620_at,30.65
1418621_at,3173.34
1418622_at,1457.93
1418623_at,109.42
1418624_at,8852.84
1418625_s_at,14175.43
1418626_a_at,70.8
1418627_at,1460.4
1418628_at,540.89
1418629_a_at,1311.42
1418630_at,12.76
1418631_at,1115.01
1418632_at,158.98
1418633_at,148.11
1418634_at,340.18
1418635_at,604.59
1418636_at,53.83
1418637_at,1393.87
1418638_at,47.37
1418639_at,6.97
1418640_at,350.86
1418641_at,7.84
1418642_at,22.38
1418643_at,15.3
1418644_a_at,1189.32
1418645_at,18.68
1418646_at,940.76
1418647_at,152.05
1418648_at,2146.81
1418649_at,2842.01
1418650_at,101.75
1418651_at,246.89
1418652_at,123.35
1418653_at,12.19
1418654_at,2.66
1418655_at,172.7
1418656_at,343.27
1418657_at,80.09
1418658_at,238.16
1418659_at,652.2
1418660_at,188.63
1418661_at,60.45
1418662_at,104.98
1418663_at,70.91
1418664_at,338.99
1418665_at,104.17
1418666_at,14236.87
1418667_at,100.36
1418668_at,14.59
1418669_at,277.8
1418670_s_at,786.25
1418671_at,187.85
1418672_at,87.52
1418673_at,367.85
1418674_at,4781.08
1418675_at,107.49
1418676_at,45.24
1418677_at,41.58
1418678_at,254.49
1418679_at,11.66
1418680_at,3.75
1418681_at,92.18
1418682_at,5.66
1418683_at,21.76
1418684_at,166.61
1418685_at,143.85
1418686_at,104.3
1418687_at,1693.34
1418688_at,5.41
1418689_at,4.55
1418690_at,16.77
1418691_at,184.8
1418692_at,644.03
1418693_at,561.8
1418694_at,193.78
1418695_a_at,2344.1
1418696_at,34.13
1418697_at,8.4
1418698_a_at,613.17
1418699_s_at,1243.64
1418700_at,687.58
1418701_at,1779.17
1418702_a_at,707.92
1418703_at,4181.92
1418704_at,634.21
1418705_at,38.71
1418706_at,75.98
1418707_at,119.63
1418708_at,95.49
1418709_at,319.93
1418710_at,215.46
1418711_at,1707.35
1418712_at,682.29
1418713_at,12.24
1418714_at,298.08
1418715_at,94.05
1418716_at,68.61
1418717_at,18.75
1418718_at,220.01
1418719_at,67.13
1418720_at,230.67
1418721_at,81.27
1418722_at,159.75
1418723_at,8.85
1418724_at,29.66
1418725_at,2.83
1418726_a_at,7.07
1418727_at,177.6
1418728_at,66.75
1418729_at,75.86
1418730_at,307.81
1418731_at,45.72
1418732_s_at,92.2
1418733_at,779.19
1418734_at,8.53
1418735_at,17.03
1418736_at,391.62
1418737_at,626.72
1418738_at,216.03
1418739_at,30.98
1418740_at,1
1418741_at,107.6
1418742_at,1
1418743_a_at,2.44
1418744_s_at,15.75
1418745_at,10.06
1418746_at,63.93
1418747_at,33.91
1418748_at,16.05
1418749_at,211.86
1418750_at,21.72
1418751_at,34.61
1418752_at,28.99
1418753_at,7579.43
1418754_at,24.37
1418755_at,650.56
1418756_at,13.87
1418757_at,32.41
1418758_a_at,1474.73
1418759_at,4.61
1418760_at,400.45
1418761_at,84.07
1418762_at,355.35
1418763_at,319.97
1418764_a_at,107.54
1418765_at,3.44
1418766_s_at,9.05
1418767_at,124.09
1418768_at,70.37
1418769_at,33.86
1418770_at,6.97
1418771_a_at,4.02
1418772_at,358.83
1418773_at,1191.51
1418774_a_at,148.96
1418775_at,805.12
1418776_at,2.15
1418777_at,132.51
1418778_at,330.95
1418779_at,200.28
1418780_at,47.71
1418781_at,466.36
1418782_at,15.22
1418783_at,16.3
1418784_at,29.43
1418785_at,1
1418786_at,79.94
1418787_at,9.42
1418788_at,19.15
1418789_at,10.11
1418790_at,11.37
1418791_at,19.1
1418792_at,4.59
1418793_at,147.72
1418794_at,170.92
1418795_at,113
1418796_at,29.25
1418797_at,31.6
1418798_s_at,46.44
1418799_a_at,16.88
1418800_at,12.61
1418801_at,545.85
1418802_at,138.64
1418803_a_at,12.01
1418804_at,12.87
1418805_at,79.56
1418806_at,1
1418807_at,35.19
1418808_at,198.04
1418809_at,28.85
1418810_at,56.18
1418811_at,15.8
1418812_a_at,13.91
1418813_at,11.85
1418814_s_at,3496.3
1418815_at,381.59
1418816_at,688.67
1418817_at,1663.84
1418818_at,21.6
1418819_at,506.58
1418820_s_at,136.57
1418821_at,11.23
1418822_a_at,5519.63
1418823_at,1783.81
1418824_at,160.01
1418825_at,373.29
1418826_at,8.38
1418827_at,148.36
1418828_at,256.26
1418829_a_at,157.85
1418830_at,6.05
1418831_at,13.05
1418832_at,10.77
1418833_at,39.47
1418834_at,494.92
1418835_at,7303.28
1418836_at,20.42
1418837_at,70.4
1418838_at,406.16
1418839_at,130.38
1418840_at,1116.79
1418841_s_at,799.1
1418842_at,3.36
1418843_at,890.02
1418844_at,531.86
1418845_at,1
1418846_at,68.44
1418847_at,98.39
1418848_at,30.89
1418849_x_at,40.27
1418850_at,844.71
1418851_at,338.25
1418852_at,7.57
1418853_at,14.47
1418854_at,709.87
1418855_at,7.88
1418856_a_at,67.99
1418857_at,1
1418858_at,41.64
1418859_at,331.11
1418860_a_at,206.41
1418861_at,521.52
1418862_at,139.15
1418863_at,16.06
1418864_at,29.96
1418865_at,536.72
1418866_at,12.93
1418867_at,10.07
1418868_at,10.64
1418869_a_at,201.59
1418870_at,21.69
1418871_a_at,6.31
1418872_at,181.76
1418873_at,44.98
1418874_a_at,1971.01
1418875_at,75.4
1418876_at,17.92
1418877_at,1.21
1418878_at,12.22
1418879_at,1815.4
1418880_at,32.89
1418881_at,60.82
1418882_at,6.75
1418883_a_at,18150.33
1418884_x_at,5951.03
1418885_a_at,1616.32
1418886_s_at,2647.51
1418887_a_at,478.15
1418888_a_at,918.33
1418889_a_at,1119.99
1418890_a_at,142.5
1418891_a_at,303.85
1418892_at,3955.61
1418893_at,393.06
1418894_s_at,232
1418895_at,714.82
1418896_a_at,1747.06
1418897_at,31.94
1418898_at,259.86
1418899_at,601.68
1418900_at,44.65
1418901_at,15996.64
1418902_at,287.15
1418903_at,22.1
1418904_at,3.2
1418905_at,288.74
1418906_at,36.01
1418907_at,3.81
1418908_at,1205.82
1418909_at,8.8
1418910_at,28.31
1418911_s_at,2851.27
1418912_at,586.78
1418913_at,13.56
1418914_s_at,8.35
1418915_at,142.77
1418916_a_at,12.36
1418917_at,19.48
1418918_at,15.76
1418919_at,22.64
1418920_at,57.77
1418921_at,16.34
1418922_at,5.41
1418923_at,32.96
1418924_at,188.17
1418925_at,7.36
1418926_at,949.03
1418927_a_at,236.1
1418928_a_at,323.71
1418929_at,693.06
1418930_at,673.26
1418931_at,50.83
1418932_at,3420.12
1418933_at,5.24
1418934_at,28.4
1418935_at,34.12
1418936_at,2687.76
1418937_at,83.41
1418938_at,33.2
1418939_at,91
1418940_at,6.89
1418941_at,73.12
1418942_at,302.79
1418943_at,180.78
1418944_at,25.28
1418945_at,531.69
1418946_at,969.19
1418947_at,120.24
1418948_at,2.64
1418949_at,6197.77
1418950_at,18.85
1418951_at,11.49
1418952_at,126.22
1418953_at,5.9
1418954_at,107.82
1418955_at,31.95
1418956_at,40.71
1418957_at,20.23
1418958_at,42.26
1418959_at,12.98
1418960_at,265.94
1418961_at,208.42
1418962_at,418.12
1418963_at,426.75
1418964_at,320.85
1418965_at,470.24
1418966_a_at,364.4
1418967_a_at,138.17
1418968_at,338.13
1418969_at,48.46
1418970_a_at,619.78
1418971_x_at,474.17
1418972_at,516.93
1418973_at,226.7
1418974_at,147.12
1418975_at,237.1
1418976_s_at,43.31
1418977_at,30.98
1418978_at,135.15
1418979_at,12.95
1418980_a_at,44.13
1418981_at,622.64
1418982_at,1970.67
1418983_at,9.38
1418984_at,26.03
1418985_at,8.46
1418986_a_at,313.1
1418987_at,59.39
1418988_at,662.1
1418989_at,35.3
1418990_at,5156.52
1418991_at,137.09
1418992_at,16.57
1418993_s_at,46.87
1418994_at,5.51
1418995_at,30.98
1418996_a_at,1267.89
1418997_at,25.69
1418998_at,23.83
1418999_at,226.74
1419000_at,17.83
1419001_at,5.15
1419002_s_at,19.74
1419003_at,19.6
1419004_s_at,1.37
1419005_at,19.37
1419006_s_at,340.49
1419007_at,50.82
1419008_at,26.47
1419009_at,5.11
1419010_x_at,8.57
1419011_at,94.09
1419012_at,57.85
1419013_at,243.05
1419014_at,16.86
1419015_at,1898.31
1419016_at,9.65
1419017_at,3.87
1419018_at,15.61
1419019_a_at,6.71
1419020_at,14.36
1419021_at,22.06
1419022_a_at,13734.3
1419023_x_at,13069.91
1419024_at,437.41
1419025_at,26.6
1419026_at,554.61
1419027_s_at,753.58
1419028_at,26.56
1419029_at,9982.04
1419030_at,4007.17
1419031_at,106.19
1419032_at,2.73
1419033_at,5.73
1419034_at,274.69
1419035_s_at,109.87
1419036_at,739.85
1419037_at,358.63
1419038_a_at,2057.67
1419039_at,588.01
1419040_at,515.33
1419041_at,809.07
1419042_at,494.58
1419043_a_at,742.1
1419044_at,29.38
1419045_at,24.15
1419046_at,133.24
1419047_at,418.3
1419048_at,266.07
1419049_at,17.69
1419050_at,15.62
1419051_at,6.02
1419052_at,5.38
1419053_at,853.7
1419054_a_at,216.2
1419055_a_at,120.33
1419056_at,324.16
1419057_at,15.24
1419058_at,158.55
1419059_at,14.52
1419060_at,35.91
1419061_at,306.28
1419062_at,3130.7
1419063_at,2.76
1419064_a_at,7.03
1419065_at,60.46
1419066_at,164.18
1419067_a_at,1390.45
1419068_at,1057.18
1419069_at,497.57
1419070_at,16.02
1419071_at,28.24
1419072_at,101.31
1419073_at,25.96
1419074_at,176.49
1419075_s_at,231.66
1419076_a_at,88.43
1419077_at,39.28
1419078_at,372.96
1419079_at,8.12
1419080_at,175.25
1419081_at,372.44
1419082_at,1650.47
1419083_at,116.46
1419084_a_at,13.91
1419085_at,3.15
1419086_at,29.77
1419087_s_at,45.74
1419088_at,17.2
1419089_at,82.27
1419090_x_at,9.83
1419091_a_at,9038.17
1419092_a_at,129.6
1419093_at,16.38
1419094_at,8.35
1419095_a_at,21.89
1419096_at,6.28
1419097_a_at,1014.15
1419098_at,47.54
1419099_x_at,49.45
1419100_at,15453.93
1419101_at,212.45
1419102_at,106.22
1419103_a_at,318.5
1419104_at,42.54
1419105_at,28.61
1419106_at,5.21
1419107_at,152.41
1419108_at,26.78
1419109_at,8.39
1419110_at,777.21
1419111_at,529.83
1419112_at,170.32
1419113_at,69.88
1419114_at,291.27
1419115_at,144.92
1419116_at,12.63
1419117_at,7.26
1419118_at,35.96
1419119_at,43.9
1419120_at,36.26
1419121_at,20.44
1419122_at,179.41
1419123_a_at,527.34
1419124_at,15.59
1419125_at,36.63
1419126_at,259.21
1419127_at,73.75
1419128_at,27.23
1419129_at,18.33
1419130_at,392.28
1419131_at,15.42
1419132_at,242.57
1419133_at,8.61
1419134_at,21.74
1419135_at,2.28
1419136_at,8.58
1419137_at,21.44
1419138_at,98.31
1419139_at,7.62
1419140_at,58.67
1419141_at,1
1419142_at,10.28
1419143_at,20.16
1419144_at,3.52
1419145_at,7.93
1419146_a_at,13.58
1419147_at,21.61
1419148_at,35.15
1419149_at,14545.69
1419150_at,2.8
1419151_at,1
1419152_at,12.63
1419153_at,78.41
1419154_at,34.61
1419155_a_at,2998.75
1419156_at,5720.13
1419157_at,207.99
1419158_a_at,174.15
1419159_at,652.35
1419160_at,21.05
1419161_a_at,26.78
1419162_s_at,142.11
1419163_s_at,205.25
1419164_at,892.44
1419165_at,984.77
1419166_at,9.43
1419167_at,10.85
1419168_at,92.72
1419169_at,3814.87
1419170_at,1560.15
1419171_at,53.27
1419172_at,93.56
1419173_at,79.13
1419174_at,707.06
1419175_a_at,54.73
1419176_at,270.98
1419177_at,270.01
1419178_at,15.01
1419179_at,119.06
1419180_at,589.23
1419181_at,702.68
1419182_at,1511.76
1419183_at,1089.91
1419184_a_at,409.97
1419185_a_at,253.85
1419186_a_at,17.78
1419187_at,17.31
1419188_s_at,129.29
1419189_at,85.39
1419190_at,154.49
1419191_at,87.63
1419192_at,11.47
1419193_a_at,12.68
1419194_s_at,36.25
1419195_at,11.5
1419196_at,32.63
1419197_x_at,27.58
1419198_at,93.73
1419199_at,70.39
1419200_at,62.42
1419201_at,17.96
1419202_at,20.29
1419203_at,81.5
1419204_at,23.21
1419205_x_at,154.89
1419206_at,1
1419207_at,138.04
1419208_at,868.19
1419209_at,11520.54
1419210_at,15.87
1419211_s_at,331.67
1419212_at,247.35
1419213_at,838.68
1419214_at,11.87
1419215_at,10.47
1419216_at,143.91
1419217_at,51.07
1419218_at,37.4
1419219_at,34.74
1419220_at,16.3
1419221_a_at,18.35
1419222_at,117.64
1419223_a_at,32.55
1419224_at,12.15
1419225_at,72.78
1419226_at,24.92
1419227_at,11.9
1419228_at,163.91
1419229_at,18.8
1419230_at,5.66
1419231_s_at,4.23
1419232_a_at,19.2
1419233_x_at,18.6
1419234_at,174.85
1419235_s_at,231.3
1419236_at,91.64
1419237_at,8.39
1419238_at,244.41
1419239_at,267.59
1419240_at,18.84
1419241_a_at,15.77
1419242_at,22.47
1419243_at,806.09
1419244_a_at,2341.22
1419245_at,44.26
1419246_s_at,4517.69
1419247_at,6245.79
1419248_at,8931.69
1419249_at,355.51
1419250_a_at,22.02
1419251_at,786.87
1419252_at,1104.14
1419253_at,855.6
1419254_at,936.99
1419255_at,1875.6
1419256_at,230.74
1419257_at,717.14
1419258_at,1751.47
1419259_at,1394.06
1419260_a_at,2101.71
1419261_at,132.57
1419262_at,245.92
1419263_a_at,1159.55
1419264_at,85.73
1419265_at,84.2
1419266_at,838.29
1419267_at,533.71
1419268_at,42.17
1419269_at,13.31
1419270_a_at,488.77
1419271_at,9.1
1419272_at,623.12
1419273_at,806.41
1419274_at,313.39
1419275_at,1867.68
1419276_at,33.32
1419277_at,64.8
1419278_at,491.9
1419279_at,357.79
1419280_at,32.19
1419281_a_at,1178.39
1419282_at,9.12
1419283_s_at,1208.7
1419284_at,1.61
1419285_s_at,13.1
1419286_s_at,175.41
1419287_at,571.3
1419288_at,37.85
1419289_a_at,44.53
1419290_at,208.45
1419291_x_at,6210.79
1419292_at,4578.44
1419293_at,9.24
1419294_at,3.27
1419295_at,298.83
1419296_at,31.53
1419297_at,10.07
1419298_at,483.96
1419299_at,109.62
1419300_at,15.7
1419301_at,153.42
1419302_at,23.02
1419303_at,58.55
1419304_at,11.39
1419305_a_at,342.28
1419306_at,22.36
1419307_at,2.16
1419308_at,190.93
1419309_at,4563.02
1419310_s_at,83.99
1419311_at,21.29
1419312_at,61.3
1419313_at,234.39
1419314_at,31.3
1419315_at,35.51
1419316_s_at,120.91
1419317_x_at,17.65
1419318_at,21.38
1419319_at,3.2
1419320_at,23.72
1419321_at,82.23
1419322_at,144.49
1419323_at,29.71
1419324_at,131.3
1419325_at,4.77
1419326_at,50.08
1419327_at,48.63
1419328_at,7.76
1419329_at,226.76
1419330_a_at,11.62
1419331_at,89.9
1419332_at,9.57
1419333_at,110.7
1419334_at,12.17
1419335_at,23.75
1419336_at,4.65
1419337_at,8
1419338_at,1
1419339_at,30.85
1419340_at,30.18
1419341_at,13.78
1419342_at,40.57
1419343_at,3.59
1419344_at,15.03
1419345_at,13.3
1419346_a_at,3
1419347_x_at,15.79
1419348_at,11.4
1419349_a_at,64.81
1419350_at,129.92
1419351_a_at,701.81
1419352_at,1053.76
1419353_at,32.92
1419354_at,539.27
1419355_at,269.62
1419356_at,178.99
1419357_at,233.74
1419358_at,36.88
1419359_at,106.09
1419360_a_at,1517.53
1419361_at,109.76
1419362_at,32.17
1419363_a_at,1431.09
1419364_a_at,15129.5
1419365_at,341.05
1419366_at,136.57
1419367_at,1070.46
1419368_a_at,444.37
1419369_at,68
1419370_a_at,824.49
1419371_s_at,2114.29
1419372_at,327.03
1419373_at,14.46
1419374_at,453.33
1419375_at,285.19
1419376_at,63.32
1419377_at,105.28
1419378_a_at,69.68
1419379_x_at,4.09
1419380_at,128.74
1419381_at,116.96
1419382_a_at,61.84
1419383_at,34.93
1419384_at,35.52
1419385_a_at,625.24
1419386_at,15.76
1419387_s_at,34.56
1419388_at,5.27
1419389_at,270.72
1419390_at,6.9
1419391_at,11.9
1419392_at,14.29
1419393_at,8.76
1419394_s_at,4190.59
1419395_at,3.61
1419396_at,120.91
1419397_at,86.57
1419398_a_at,2508.81
1419399_at,130.11
1419400_at,41.2
1419401_at,42.39
1419402_at,19.5
1419403_at,116.48
1419404_s_at,341.92
1419405_at,10.14
1419406_a_at,50.02
1419407_at,1.22
1419408_at,24.65
1419409_at,35.92
1419410_at,2.82
1419411_at,4.99
1419412_at,53.67
1419413_at,29.79
1419414_at,24.48
1419415_a_at,794.68
1419416_a_at,58.94
1419417_at,334.35
1419418_a_at,8.07
1419419_at,3.18
1419420_at,39.2
1419421_at,210.6
1419422_at,20.61
1419423_at,19.67
1419424_at,6.57
1419425_at,22.59
1419426_s_at,3.98
1419427_at,90.04
1419428_a_at,2355
1419429_at,29.22
1419430_at,37.7
1419431_at,3742.98
1419432_at,7.96
1419433_at,124.97
1419434_at,81
1419435_at,510.9
1419436_at,5.67
1419437_at,302.51
1419438_at,34.53
1419439_at,117.65
1419440_at,3.27
1419441_at,15348.27
1419442_at,887.32
1419443_at,337.98
1419444_at,2077.38
1419445_s_at,2651.76
1419446_at,49.02
1419447_s_at,212.49
1419448_at,11.54
1419449_a_at,1708.3
1419450_at,2265.59
1419451_at,292.04
1419452_at,1014.69
1419453_at,36.73
1419454_x_at,69.3
1419455_at,751.86
1419456_at,2219.03
1419457_at,68.75
1419458_at,29.42
1419459_a_at,202.67
1419460_at,209.5
1419461_at,385.24
1419462_s_at,629.62
1419463_at,17.49
1419464_at,16.56
1419465_at,65.52
1419466_at,46.98
1419467_at,31.98
1419468_at,2.73
1419469_at,255.04
1419470_at,323.94
1419471_a_at,1752.78
1419472_s_at,1202.32
1419473_a_at,56.72
1419474_a_at,18.05
1419475_a_at,12.19
1419476_at,82.4
1419477_at,269.36
1419478_at,56.11
1419479_at,14.6
1419480_at,28.13
1419481_at,21.69
1419482_at,15.06
1419483_at,19.42
1419484_a_at,346.05
1419485_at,165.3
1419486_at,495.71
1419487_at,1
1419488_at,81.69
1419489_at,21.53
1419490_at,16.13
1419491_at,11.86
1419492_s_at,2.65
1419493_a_at,1364.14
1419494_a_at,463.53
1419495_at,237.41
1419496_at,13.9
1419497_at,72.22
1419498_at,72.24
1419499_at,6840.06
1419500_at,15.9
1419501_at,71.49
1419502_at,280.14
1419503_at,76.06
1419504_at,20.94
1419505_a_at,267.16
1419506_at,117.91
1419507_at,11.37
1419508_at,111.43
1419509_a_at,478.84
1419510_at,5.26
1419511_at,2.09
1419512_at,313.48
1419513_a_at,23.32
1419514_at,5.11
1419515_at,7.05
1419516_at,1986.3
1419517_at,12.94
1419518_at,22.96
1419519_at,44.75
1419520_at,61.99
1419521_at,57.42
1419522_at,110.19
1419523_at,71.51
1419524_at,18.75
1419525_at,9.69
1419526_at,143.76
1419527_at,31.82
1419528_at,15.1
1419529_at,6.54
1419530_at,19.36
1419531_at,86.13
1419532_at,315.08
1419533_at,15.3
1419534_at,505.19
1419535_at,3.75
1419536_a_at,2119
1419537_at,58.22
1419538_at,20.06
1419539_at,16.73
1419540_at,12.55
1419541_at,16.81
1419542_at,1.51
1419543_a_at,1638.06
1419544_at,1612.76
1419545_a_at,1800.8
1419546_at,593.91
1419547_at,68.63
1419548_at,370.82
1419549_at,17.14
1419550_a_at,212.12
1419551_s_at,123.82
1419552_at,1970.35
1419553_a_at,2492.44
1419554_at,3709.13
